cik_str,symbol,name,cik
2033593,SVCCU,Stellar V Capital Corp. (Cayman Islands),2033593
312070,ATMP,BARCLAYS BANK PLC,312070
312070,BWVTF,BARCLAYS BANK PLC,312070
312070,DJP,BARCLAYS BANK PLC,312070
312070,GBUG,BARCLAYS BANK PLC,312070
312070,GRN,BARCLAYS BANK PLC,312070
312070,VXX,BARCLAYS BANK PLC,312070
312070,VXZ,BARCLAYS BANK PLC,312070
312070,JJETF,BARCLAYS BANK PLC,312070
312070,TAPR,BARCLAYS BANK PLC,312070
2025341,POLEU,Andretti Acquisition Corp. II,2025341
2025341,POLEW,Andretti Acquisition Corp. II,2025341
1875493,CSLWF,CSLM ACQUISITION CORP.,1875493
1875493,CSLUF,CSLM ACQUISITION CORP.,1875493
1875493,CSLRF,CSLM ACQUISITION CORP.,1875493
1421981,PTOPD,Peer To Peer Network,1421981
2019804,HONDU,HCM II Acquisition Corp.,2019804
1335105,LIXTW,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",1335105
1816431,QSIAW,Quantum-Si Inc,1816431
1642122,ACGP,"Associated Capital Group, Inc.",1642122
17313,CSWCZ,CAPITAL SOUTHWEST CORP,17313
1355096,QVCGP,"QVC Group, Inc.",1355096
1355096,QVCGB,"QVC Group, Inc.",1355096
1794846,ATCO-PH,Atlas Corp.,1794846
2019804,HONDW,HCM II Acquisition Corp.,2019804
1981662,NIVFW,NewGenIvf Group Ltd,1981662
1985062,PBMWW,PSYENCE BIOMEDICAL LTD.,1985062
2001557,INVLW,"Innventure, Inc.",2001557
915191,FAXRF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,915191
948320,LFMDP,"LifeMD, Inc.",948320
2034037,SDHIU,Siddhi Acquisition Corp (Cayman Islands),2034037
2034037,SDHIR,Siddhi Acquisition Corp (Cayman Islands),2034037
1848731,GHBWF,Glass House Brands Inc.,1848731
1825024,OPADW,Offerpad Solutions Inc.,1825024
921638,SSRGF,SSR MINING INC.,921638
1784440,BHICD,"BioScience Health Innovations, Inc.",1784440
1845550,PLMUF,Plum Acquisition Corp. III,1845550
1845550,PLMWF,Plum Acquisition Corp. III,1845550
1956648,NOEMW,CO2 Energy Transition Corp.,1956648
1956648,NOEMU,CO2 Energy Transition Corp.,1956648
1956648,NOEMR,CO2 Energy Transition Corp.,1956648
1883814,SLND-WT,"Southland Holdings, Inc.",1883814
1323468,GLP-PB,GLOBAL PARTNERS LP,1323468
910073,FLG-PU,"FLAGSTAR FINANCIAL, INC.",910073
910073,FLG-PA,"FLAGSTAR FINANCIAL, INC.",910073
936340,DTK,DTE ENERGY CO,936340
936340,DTG,DTE ENERGY CO,936340
936340,DTB,DTE ENERGY CO,936340
894556,GEVID,"General Enterprise Ventures, Inc.",894556
1576018,SPNT-PB,SiriusPoint Ltd,1576018
1576018,SSPFF,SiriusPoint Ltd,1576018
1869974,OCEAW,"Ocean Biomedical, Inc.",1869974
947263,TDBCP,TORONTO DOMINION BANK,947263
947263,TDOMF,TORONTO DOMINION BANK,947263
1937441,AMBI-WT,Ambipar Emergency Response,1937441
1452804,RMHI,"Retrieve Medical Holdings, Inc.",1452804
1833835,PSFE-WT,Paysafe Ltd,1833835
1872228,TVAIR,Thayer Ventures Acquisition Corp II,1872228
1872228,TVAIU,Thayer Ventures Acquisition Corp II,1872228
1545772,BPYPM,Brookfield Property Partners L.P.,1545772
1545772,BPYPN,Brookfield Property Partners L.P.,1545772
1545772,BPYPO,Brookfield Property Partners L.P.,1545772
2015955,CUBWW,Lionheart Holdings,2015955
2015955,CUBWU,Lionheart Holdings,2015955
72971,WFC-PD,WELLS FARGO & COMPANY/MN,72971
72971,WFC-PZ,WELLS FARGO & COMPANY/MN,72971
72971,WFCNP,WELLS FARGO & COMPANY/MN,72971
72971,WFC-PA,WELLS FARGO & COMPANY/MN,72971
1855485,CLDWW,"Calidi Biotherapeutics, Inc.",1855485
1819848,JOBY-WT,"Joby Aviation, Inc.",1819848
1108329,PTCCY,PETROCHINA CO LTD,1108329
1825452,ONFOW,"Onfolio Holdings, Inc",1825452
1825452,ONFOP,"Onfolio Holdings, Inc",1825452
2074697,FCRS-UN,FutureCrest Acquisition Corp.,2074697
1859690,ARQQW,Arqit Quantum Inc.,1859690
1922097,LANV-WT,Lanvin Group Holdings Ltd,1922097
1766478,AOMD,"Angel Oak Mortgage REIT, Inc.",1766478
1766478,AOMN,"Angel Oak Mortgage REIT, Inc.",1766478
736772,CCNEP,CNB FINANCIAL CORP/PA,736772
1889106,ATMCR,ALPHATIME ACQUISITION CORP,1889106
1889106,ATMCU,ALPHATIME ACQUISITION CORP,1889106
1889106,ATMCW,ALPHATIME ACQUISITION CORP,1889106
1936804,SDAWW,SunCar Technology Group Inc.,1936804
1946399,LSBWF,"LakeShore Biopharma Co., Ltd.",1946399
1946399,LSBPW,"LakeShore Biopharma Co., Ltd.",1946399
1884082,PLSAY,Polestar Automotive Holding UK PLC,1884082
1783036,NLSPW,NLS Pharmaceutics Ltd.,1783036
1678130,OPP-PA,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130
1678130,OPP-PB,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130
1678130,OPP-PC,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130
2009183,TACHW,Titan Acquisition Corp.,2009183
2009183,TACHU,Titan Acquisition Corp.,2009183
1518461,AMPGW,"AmpliTech Group, Inc.",1518461
879911,AERGP,"APPLIED ENERGETICS, INC.",879911
1137774,PFH,PRUDENTIAL FINANCIAL INC,1137774
1137774,PRH,PRUDENTIAL FINANCIAL INC,1137774
1137774,PRS,PRUDENTIAL FINANCIAL INC,1137774
1899830,PERF-WT,Perfect Corp.,1899830
92108,SOCGM,SOUTHERN CALIFORNIA GAS CO,92108
1845149,CBGGF,Chain Bridge I,1845149
1845149,CBRGF,Chain Bridge I,1845149
1845149,CBRRF,Chain Bridge I,1845149
2058359,CRAQU,Cal Redwood Acquisition Corp.,2058359
2058359,CRAQR,Cal Redwood Acquisition Corp.,2058359
1616736,GGBY,Alpha Investment Inc.,1616736
1716885,ASCIX,Angel Oak Strategic Credit Fund,1716885
1839998,AONCW,"American Oncology Network, Inc.",1839998
1377936,SAJ,SARATOGA INVESTMENT CORP.,1377936
1710680,HFRO-PA,HIGHLAND OPPORTUNITIES & INCOME FUND,1710680
1710680,HFRO-PB,HIGHLAND OPPORTUNITIES & INCOME FUND,1710680
1786108,TRINZ,Trinity Capital Inc.,1786108
1377936,SAT,SARATOGA INVESTMENT CORP.,1377936
1377936,SAY,SARATOGA INVESTMENT CORP.,1377936
1377936,SAZ,SARATOGA INVESTMENT CORP.,1377936
1852019,IXQWF,IX Acquisition Corp.,1852019
1816581,OUSTZ,"Ouster, Inc.",1816581
1816581,OUSTW,"Ouster, Inc.",1816581
1828105,HIPOW,Hippo Holdings Inc.,1828105
1959994,COOTW,Australian Oilseeds Holdings Ltd,1959994
1004724,RHEPZ,"REGIONAL HEALTH PROPERTIES, INC",1004724
1004724,RHEPA,"REGIONAL HEALTH PROPERTIES, INC",1004724
1004724,RHEPB,"REGIONAL HEALTH PROPERTIES, INC",1004724
1786108,TRINI,Trinity Capital Inc.,1786108
1775734,BENFW,Beneficient,1775734
1971387,LIMNW,"Liminatus Pharma, Inc.",1971387
1875091,NRSNW,NeuroSense Therapeutics Ltd.,1875091
2024459,CHARR,Charlton Aria Acquisition Corp,2024459
2024459,CHARU,Charlton Aria Acquisition Corp,2024459
1015328,WTFCN,WINTRUST FINANCIAL CORP,1015328
1769624,ILLRW,Triller Group Inc.,1769624
1527166,CGABL,Carlyle Group Inc.,1527166
1722556,BGFR,BestGofer Inc.,1722556
1871890,GLEI,Galaxy Enterprises Inc. /WY/,1871890
2024460,CHPGU,ChampionsGate Acquisition Corp,2024460
2024460,CHPGR,ChampionsGate Acquisition Corp,2024460
1114446,AMUB,UBS AG,1114446
1114446,BDCX,UBS AG,1114446
1114446,BDCZ,UBS AG,1114446
1114446,CEFD,UBS AG,1114446
1114446,CEFZ,UBS AG,1114446
1114446,UCIB,UBS AG,1114446
1114446,USML,UBS AG,1114446
1114446,SMHB,UBS AG,1114446
1114446,MTUL,UBS AG,1114446
1114446,MVRL,UBS AG,1114446
1114446,PFFL,UBS AG,1114446
1114446,QULL,UBS AG,1114446
1114446,SCDL,UBS AG,1114446
1114446,IWFL,UBS AG,1114446
1114446,IWML,UBS AG,1114446
1114446,MLPB,UBS AG,1114446
1114446,MLPR,UBS AG,1114446
1114446,HDLB,UBS AG,1114446
1114446,IFED,UBS AG,1114446
1114446,IWDL,UBS AG,1114446
1819493,XOSWW,"Xos, Inc.",1819493
718940,BCAEF,BCE INC,718940
2033770,DAICW,"CID Holdco, Inc.",2033770
2057463,GLIBK,"GCI Liberty, Inc.",2057463
718940,BCEFF,BCE INC,718940
718940,BCEPF,BCE INC,718940
718940,BCEXF,BCE INC,718940
718940,BCENF,BCE INC,718940
718940,BCPPF,BCE INC,718940
1907425,JOCM,JOCOM HOLDINGS CORP.,1907425
2055879,VNMEW,Vendome Acquisition Corp I,2055879
2055879,VNMEU,Vendome Acquisition Corp I,2055879
2030829,PGACU,PANTAGES CAPITAL ACQUSITION Corp,2030829
2030829,PGACR,PANTAGES CAPITAL ACQUSITION Corp,2030829
28917,DDT,"DILLARD'S, INC.",28917
1496254,LTAFX,Alternative Strategies Income Fund,1496254
1496254,LTCFX,Alternative Strategies Income Fund,1496254
1587987,NEWTZ,"NewtekOne, Inc.",1587987
1587987,NEWTP,"NewtekOne, Inc.",1587987
1587987,NEWTG,"NewtekOne, Inc.",1587987
1587987,NEWTH,"NewtekOne, Inc.",1587987
1841125,BSLKW,"Bolt Projects Holdings, Inc.",1841125
1903145,GRRRW,Gorilla Technology Group Inc.,1903145
1830081,RUMBW,Rumble Inc.,1830081
1495222,OXLCP,Oxford Lane Capital Corp.,1495222
1495222,OXLCZ,Oxford Lane Capital Corp.,1495222
1495222,OXLCG,Oxford Lane Capital Corp.,1495222
1495222,OXLCI,Oxford Lane Capital Corp.,1495222
1495222,OXLCL,Oxford Lane Capital Corp.,1495222
1495222,OXLCN,Oxford Lane Capital Corp.,1495222
1267238,AIZN,"ASSURANT, INC.",1267238
1838162,SLMUF,Slam Corp.,1838162
1838162,SLMWF,Slam Corp.,1838162
1648960,MYSEW,"Myseum, Inc.",1648960
1850262,INTEU,Integral Acquisition Corp 1,1850262
1850262,INTEW,Integral Acquisition Corp 1,1850262
1552198,WHFCL,"WhiteHorse Finance, Inc.",1552198
1482541,BNCWW,CEA Industries Inc.,1482541
2012964,AAM-WT,AA Mission Acquisition Corp.,2012964
2012964,AAM-UN,AA Mission Acquisition Corp.,2012964
1865506,ZEOWW,Zeo Energy Corp.,1865506
1864943,FGIWW,FGI Industries Ltd.,1864943
1811115,RENXF,Renalytix plc,1811115
759944,CFG-PE,CITIZENS FINANCIAL GROUP INC/RI,759944
759944,CFG-PH,CITIZENS FINANCIAL GROUP INC/RI,759944
759944,CFG-PI,CITIZENS FINANCIAL GROUP INC/RI,759944
1526113,GNL-PB,"Global Net Lease, Inc.",1526113
1526113,GNL-PE,"Global Net Lease, Inc.",1526113
1526113,GNL-PD,"Global Net Lease, Inc.",1526113
1964630,VSTWF,Vast Renewables Ltd,1964630
1712356,HYNLY,Hydro One Ltd,1712356
1348362,LEXXW,Lexaria Bioscience Corp.,1348362
1871638,BZAIW,"Blaize Holdings, Inc.",1871638
1571283,REXR-PC,"Rexford Industrial Realty, Inc.",1571283
1852633,PNSWQ,"Pinstripes Holdings, Inc.",1852633
1852633,PNSTQ,"Pinstripes Holdings, Inc.",1852633
1842939,XAGEW,"Longevity Health Holdings, Inc.",1842939
1853070,SOARW,"Volato Group, Inc.",1853070
1886190,GGROW,Gogoro Inc.,1886190
1852016,AEAEU,AltEnergy Acquisition Corp,1852016
1852016,AEAEW,AltEnergy Acquisition Corp,1852016
1553788,SBEVW,"SPLASH BEVERAGE GROUP, INC.",1553788
1965143,NVNIW,Nvni Group Ltd,1965143
1658645,LENDX,Stone Ridge Trust V,1658645
1259429,OXSQH,Oxford Square Capital Corp.,1259429
1259429,OXSQG,Oxford Square Capital Corp.,1259429
915913,ALB-PA,ALBEMARLE CORP,915913
1858685,BFRIW,Biofrontera Inc.,1858685
1788028,JSPRW,"Jasper Therapeutics, Inc.",1788028
1822791,CLNNW,Clene Inc.,1822791
1831868,ICUCW,SeaStar Medical Holding Corp,1831868
2033991,TVACU,Texas Ventures Acquisition III Corp,2033991
2033991,TVACW,Texas Ventures Acquisition III Corp,2033991
1619312,LTSV,"Lightstone Value Plus REIT IV, Inc.",1619312
1868419,CYCUW,"Cycurion, Inc.",1868419
797468,OXY-WT,OCCIDENTAL PETROLEUM CORP /DE/,797468
39263,CFR-PB,"CULLEN/FROST BANKERS, INC.",39263
1703079,XFLT-PA,XAI Octagon Floating Rate & Alternative Income Trust,1703079
1676047,NTRBW,NutriBand Inc.,1676047
1787518,NUKKW,Nukkleus Inc.,1787518
1989788,GAFC,Guru App Factory Corp,1989788
1283699,TMUSI,"T-Mobile US, Inc.",1283699
1283699,TMUSL,"T-Mobile US, Inc.",1283699
1903870,AFRIW,Forafric Global PLC,1903870
2028614,DMAAU,Drugs Made In America Acquisition Corp.,2028614
2028614,DMAAR,Drugs Made In America Acquisition Corp.,2028614
1554818,AUUDW,AUDDIA INC.,1554818
1703644,GPMT-PA,Granite Point Mortgage Trust Inc.,1703644
1283699,TMUSZ,"T-Mobile US, Inc.",1283699
1854963,SHFSW,"SHF Holdings, Inc.",1854963
1855612,GRABW,Grab Holdings Ltd,1855612
1888740,LSEB,LSEB Creative Corp.,1888740
36270,MTB-PH,M&T BANK CORP,36270
36270,MTB-PJ,M&T BANK CORP,36270
1965052,MGTEW,Marblegate Capital Corp,1965052
1402328,SBFMW,Sunshine Biopharma Inc.,1402328
1830033,PCTBP,"PureCycle Technologies, Inc.",1830033
1830033,PCTTU,"PureCycle Technologies, Inc.",1830033
1830033,PCTTW,"PureCycle Technologies, Inc.",1830033
1803901,TALKW,"Talkspace, Inc.",1803901
1951089,CRTMF,Critical Metals Corp.,1951089
1951089,CRMLW,Critical Metals Corp.,1951089
68622,CTDD,QWEST CORP,68622
1075124,TMSOF,THOMSON REUTERS CORP /CAN/,1075124
1828108,AUROW,"Aurora Innovation, Inc.",1828108
1840780,LOCLW,Local Bounti Corporation/DE,1840780
1860514,USTWF,Roth CH Acquisition Co.,1860514
1851961,GCTS-WT,"GCT Semiconductor Holding, Inc.",1851961
1532595,SINCD,Sincerity Applied Materials Holdings Corp.,1532595
2025401,FERAR,Fifth Era Acquisition Corp I,2025401
2025401,FERAU,Fifth Era Acquisition Corp I,2025401
1917993,GSTK,Growth Stalk Holdings Corp,1917993
1861841,ARBEW,Arbe Robotics Ltd.,1861841
1854795,IRRXU,INTEGRATED RAIL & RESOURCES ACQUISITION CORP,1854795
1854795,IRRXW,INTEGRATED RAIL & RESOURCES ACQUISITION CORP,1854795
1805521,FFAIW,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,1805521
2028201,COLAU,Columbus Acquisition Corp/Cayman Islands,2028201
2028201,COLAR,Columbus Acquisition Corp/Cayman Islands,2028201
1875547,LCFYW,Locafy Ltd,1875547
1517767,CCIA,Carlyle Credit Income Fund,1517767
1321741,GAINN,GLADSTONE INVESTMENT CORPORATION\DE,1321741
1321741,GAINZ,GLADSTONE INVESTMENT CORPORATION\DE,1321741
1321741,GAINI,GLADSTONE INVESTMENT CORPORATION\DE,1321741
1940674,SMXWW,SMX (Security Matters) Public Ltd Co,1940674
1645590,HPE-PC,Hewlett Packard Enterprise Co,1645590
1512922,PETVW,"PetVivo Holdings, Inc.",1512922
1606268,VIASP,"Via Renewables, Inc.",1606268
1849380,ONMDW,OneMedNet Corp,1849380
707179,ONBPO,OLD NATIONAL BANCORP /IN/,707179
707179,ONBPP,OLD NATIONAL BANCORP /IN/,707179
1910975,RPDL,Rapid Line Inc.,1910975
1941189,TANAF,Tian'an Technology Group Ltd,1941189
1854275,ZCARW,"Zoomcar Holdings, Inc.",1854275
1591890,FGNXP,FG Nexus Inc.,1591890
1781726,ACAT,NP Life Sciences Health Industry Group Inc.,1781726
1998781,IBACR,IB Acquisition Corp.,1998781
821130,UZE,"ARRAY DIGITAL INFRASTRUCTURE, INC.",821130
821130,UZF,"ARRAY DIGITAL INFRASTRUCTURE, INC.",821130
821130,UZD,"ARRAY DIGITAL INFRASTRUCTURE, INC.",821130
1821424,UKOMW,Ucommune International Ltd,1821424
1487918,OFSSH,OFS Capital Corp,1487918
1487918,OFSSO,OFS Capital Corp,1487918
2052547,EGHAR,EGH Acquisition Corp.,2052547
2052547,EGHAU,EGH Acquisition Corp.,2052547
763901,BPOPM,"POPULAR, INC.",763901
1958217,LZM-WT,Lifezone Metals Ltd,1958217
1298946,DRH-PA,DiamondRock Hospitality Co,1298946
1994373,HNIT,Huineng Technology Corp,1994373
1890361,ASPCU,ASPAC III Acquisition Corp.,1890361
1890361,ASPCR,ASPAC III Acquisition Corp.,1890361
1041792,ELPC,ENERGY CO OF PARANA,1041792
1846416,HVIIR,Hennessy Capital Investment Corp. VII,1846416
1846416,HVIIU,Hennessy Capital Investment Corp. VII,1846416
1276187,ET-PI,Energy Transfer LP,1276187
1845097,AMBP-WT,Ardagh Metal Packaging S.A.,1845097
1807765,PMVCW,PMV Consumer Acquisition Corp.,1807765
1852551,NVAWW,Nova Minerals Ltd,1852551
1852551,NVAAF,Nova Minerals Ltd,1852551
1870144,CDIOW,"Cardio Diagnostics Holdings, Inc.",1870144
1906364,FGMCU,FG Merger II Corp.,1906364
1906364,FGMCR,FG Merger II Corp.,1906364
1837671,CPPTL,Copper Property CTL Pass Through Trust,1837671
1621221,ATLEW,"ARTELO BIOSCIENCES, INC.",1621221
2028293,RAINW,"Rain Enhancement Technologies Holdco, Inc.",2028293
1723701,PMFAX,PIMCO Flexible Municipal Income Fund,1723701
1848437,CRTUF,Cartica Acquisition Corp,1848437
1848437,CRTWF,Cartica Acquisition Corp,1848437
1113423,CSCIF,COSCIENS Biopharma Inc.,1113423
1043219,NLY-PI,ANNALY CAPITAL MANAGEMENT INC,1043219
1043219,NLY-PJ,ANNALY CAPITAL MANAGEMENT INC,1043219
892553,GTLS-PB,CHART INDUSTRIES INC,892553
1038143,ORANY,ORANGE,1038143
107815,WELPM,WISCONSIN ELECTRIC POWER CO,107815
1905660,HUBCW,Hub Cyber Security Ltd.,1905660
1905660,HUBCZ,Hub Cyber Security Ltd.,1905660
2030663,SZZLU,Sizzle Acquisition Corp. II,2030663
2030663,SZZLR,Sizzle Acquisition Corp. II,2030663
1885680,RAJAF,"Cordyceps Sunshine Biotech Holdings Co., Ltd.",1885680
2000762,GMTH,GMTech Inc.,2000762
912958,MLCMF,MILLICOM INTERNATIONAL CELLULAR SA,912958
1051512,TDS-PU,TELEPHONE & DATA SYSTEMS INC /DE/,1051512
1051512,TDS-PV,TELEPHONE & DATA SYSTEMS INC /DE/,1051512
1776661,ADVWW,Advantage Solutions Inc.,1776661
753308,NEE-PT,NEXTERA ENERGY INC,753308
753308,NEE-PU,NEXTERA ENERGY INC,753308
753308,NEE-PN,NEXTERA ENERGY INC,753308
753308,NEE-PS,NEXTERA ENERGY INC,753308
849399,GENVR,Gen Digital Inc.,849399
1585389,SSST,"SmartStop Self Storage REIT, Inc.",1585389
1819989,CIFRW,Cipher Mining Inc.,1819989
2028707,BACQR,Bleichroeder Acquisition Corp. I,2028707
2028707,BACQU,Bleichroeder Acquisition Corp. I,2028707
316709,SCHW-PJ,SCHWAB CHARLES CORP,316709
1663712,NRSAX,NEXPOINT REAL ESTATE STRATEGIES FUND,1663712
1858007,GDSTR,Goldenstone Acquisition Ltd.,1858007
1858007,GDSTU,Goldenstone Acquisition Ltd.,1858007
1858007,GDSTW,Goldenstone Acquisition Ltd.,1858007
1651308,BEIGF,BeOne Medicines Ltd.,1651308
2056263,BRRWW,Columbus Circle Capital Corp. I,2056263
2056263,BRRWU,Columbus Circle Capital Corp. I,2056263
898174,RZC,REINSURANCE GROUP OF AMERICA INC,898174
46195,BOH-PA,BANK OF HAWAII CORP,46195
46195,BOH-PB,BANK OF HAWAII CORP,46195
1823466,NOTE-WT,"FiscalNote Holdings, Inc.",1823466
1552000,MPLXP,MPLX LP,1552000
832489,GOVXW,"GeoVax Labs, Inc.",832489
91576,KEY-PL,KEYCORP /NEW/,91576
701818,KGCRF,KINROSS GOLD CORP,701818
1953530,OCSAW,Oculis Holding AG,1953530
1823584,AENTW,ALLIANCE ENTERTAINMENT HOLDING CORP,1823584
1991332,MKDWW,MKDWELL Tech Inc.,1991332
1866364,BULLW,Webull Corp,1866364
1848672,GDLG,Glidelogic Corp.,1848672
1633336,FCRX,"Crescent Capital BDC, Inc.",1633336
2015947,SBXD-UN,SilverBox Corp IV,2015947
2015947,SBXD-WT,SilverBox Corp IV,2015947
1858681,APOS,"Apollo Global Management, Inc.",1858681
1899287,AMPX-WT,"Amprius Technologies, Inc.",1899287
2070602,HVMCU,Highview Merger Corp.,2070602
1853962,IAUX-WT,i-80 Gold Corp.,1853962
1818331,WGSWW,GeneDx Holdings Corp.,1818331
2064658,MCGAW,Yorkville Acquisition Corp.,2064658
2064658,MCGAU,Yorkville Acquisition Corp.,2064658
1852973,BRLSW,Borealis Foods Inc.,1852973
1863990,MSAIW,"MultiSensor AI Holdings, Inc.",1863990
1964021,NCNWF,noco-noco Inc.,1964021
1841330,KTTAW,Pasithea Therapeutics Corp.,1841330
1497645,INN-PF,"Summit Hotel Properties, Inc.",1497645
1332174,ISMCF,iShares S&P GSCI Commodity-Indexed Trust,1332174
1986817,GTENU,"Gores Holdings X, Inc. / CI",1986817
1986817,GTENW,"Gores Holdings X, Inc. / CI",1986817
1464790,RILYG,"B. Riley Financial, Inc.",1464790
1464790,RILYK,"B. Riley Financial, Inc.",1464790
1464790,RILYL,"B. Riley Financial, Inc.",1464790
1464790,RILYN,"B. Riley Financial, Inc.",1464790
1464790,RILYP,"B. Riley Financial, Inc.",1464790
1464790,RILYT,"B. Riley Financial, Inc.",1464790
1464790,RILYZ,"B. Riley Financial, Inc.",1464790
81023,PNMXO,PUBLIC SERVICE CO OF NEW MEXICO,81023
1326160,DUKB,Duke Energy CORP,1326160
1496099,NMFCZ,New Mountain Finance Corp,1496099
1666175,FRTSF,Fortis Inc.,1666175
1666175,FTPSF,Fortis Inc.,1666175
2045473,COPL-WT,Copley Acquisition Corp,2045473
2045473,COPL-UN,Copley Acquisition Corp,2045473
1627606,DTEAF,DAVIDsTEA Inc.,1627606
1666175,FORFF,Fortis Inc.,1666175
1666175,FTRSF,Fortis Inc.,1666175
2007825,CCCXW,Churchill Capital Corp X/Cayman,2007825
2007825,CCCXU,Churchill Capital Corp X/Cayman,2007825
1862150,CINGW,Cingulate Inc.,1862150
1820875,CXAIW,CXApp Inc.,1820875
1826681,PDYNW,Palladyne AI Corp.,1826681
2010930,ALFUW,Centurion Acquisition Corp.,2010930
2010930,ALFUU,Centurion Acquisition Corp.,2010930
1115055,PNFPP,PINNACLE FINANCIAL PARTNERS INC,1115055
2052161,RAAQU,Real Asset Acquisition Corp.,2052161
2052161,RAAQW,Real Asset Acquisition Corp.,2052161
1836981,BBAI-WT,"BigBear.ai Holdings, Inc.",1836981
2075310,BLZRU,Trailblazer Acquisition Corp.,2075310
2011674,YDESW,YD Bio Ltd,2011674
1691445,FVGPY,FinVolution Group,1691445
1590364,FTAIM,FTAI Aviation Ltd.,1590364
1590364,FTAIN,FTAI Aviation Ltd.,1590364
845877,AGM-PE,FEDERAL AGRICULTURAL MORTGAGE CORP,845877
845877,AGM-PF,FEDERAL AGRICULTURAL MORTGAGE CORP,845877
845877,AGM-PG,FEDERAL AGRICULTURAL MORTGAGE CORP,845877
845877,AGM-PH,FEDERAL AGRICULTURAL MORTGAGE CORP,845877
1819574,BARK-WT,"Bark, Inc.",1819574
1997296,MDCXW,Medicus Pharma Ltd.,1997296
2000756,KWMWW,K Wave Media Ltd.,2000756
1004315,NEWEN,NATIONAL GRID PLC,1004315
1004315,NMKCP,NATIONAL GRID PLC,1004315
1004315,NMKBP,NATIONAL GRID PLC,1004315
1004315,NMPWP,NATIONAL GRID PLC,1004315
1853630,HMELF,Hold Me Ltd,1853630
1580149,BIVIW,BIOVIE INC.,1580149
1821159,EVGOW,EVgo Inc.,1821159
1520504,CTTRF,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",1520504
1957783,MACT,"MachTen, Inc.",1957783
1580864,VRMWW,"Vroom, Inc.",1580864
2024203,CAPNU,Cayson Acquisition Corp,2024203
2024203,CAPNR,Cayson Acquisition Corp,2024203
727273,CDZIP,CADIZ INC,727273
36966,FHN-PC,FIRST HORIZON CORP,36966
36966,FHN-PE,FIRST HORIZON CORP,36966
36966,FHN-PF,FIRST HORIZON CORP,36966
1281895,RCKTW,"ROCKET PHARMACEUTICALS, INC.",1281895
2038439,VWAVW,"VisionWave Holdings, Inc.",2038439
1628171,RVMDW,"Revolution Medicines, Inc.",1628171
1464423,PMTU,PennyMac Mortgage Investment Trust,1464423
1464423,PMTW,PennyMac Mortgage Investment Trust,1464423
1464423,PMTV,PennyMac Mortgage Investment Trust,1464423
1464423,PMT-PC,PennyMac Mortgage Investment Trust,1464423
1903392,CLRRF,ClimateRock,1903392
1903392,CLRUF,ClimateRock,1903392
1903392,CLRWF,ClimateRock,1903392
2015502,LPAAU,Launch One Acquisition Corp.,2015502
2015502,LPAAW,Launch One Acquisition Corp.,2015502
1949864,MGNC,Mag Magna Corp,1949864
930236,RWT-PA,REDWOOD TRUST INC,930236
930236,RWTN,REDWOOD TRUST INC,930236
930236,RWTP,REDWOOD TRUST INC,930236
930236,RWTO,REDWOOD TRUST INC,930236
1843724,LNZAW,"LanzaTech Global, Inc.",1843724
1001085,BKPA,BROOKFIELD Corp /ON/,1001085
1001085,BKFDF,BROOKFIELD Corp /ON/,1001085
1001085,BKFSF,BROOKFIELD Corp /ON/,1001085
1001085,BKFOF,BROOKFIELD Corp /ON/,1001085
1001085,BRPSF,BROOKFIELD Corp /ON/,1001085
1001085,BRFCF,BROOKFIELD Corp /ON/,1001085
1001085,BNH,BROOKFIELD Corp /ON/,1001085
1001085,BNJ,BROOKFIELD Corp /ON/,1001085
1001085,BROXF,BROOKFIELD Corp /ON/,1001085
1001085,BXDIF,BROOKFIELD Corp /ON/,1001085
1001085,BRCFF,BROOKFIELD Corp /ON/,1001085
1831283,LIANY,LianBio,1831283
1825248,FRBP,Franklin BSP Capital Corp,1825248
4281,HWM-P,Howmet Aerospace Inc.,4281
2050501,BLUWU,Blue Water Acquisition Corp. III,2050501
2050501,BLUWW,Blue Water Acquisition Corp. III,2050501
1843973,FLYX-WT,FLYEXCLUSIVE INC.,1843973
1860879,RRAUF,Rigel Resource Acquisition Corp.,1860879
1860879,RRAWF,Rigel Resource Acquisition Corp.,1860879
1428205,ARR-PC,"Armour Residential REIT, Inc.",1428205
1001085,BAMKF,BROOKFIELD Corp /ON/,1001085
1001085,BKAMF,BROOKFIELD Corp /ON/,1001085
1001085,BKFAF,BROOKFIELD Corp /ON/,1001085
1001085,BKFPF,BROOKFIELD Corp /ON/,1001085
1701963,VSSYW,Versus Systems Inc.,1701963
